City,Country,CountryCode,DepartmentNameNative,InstituteNameHEPnew,InstituteNameHEPold,InstituteNameNative,Latitude,Longitude,ZIPcode,recid,LatitudeCity,LongitudeCity
Irbid,,JO,,,Jordan U. Sci. Tech.,,,,,907241,32.5569557,35.8479094
Pfungen,,CH,,,"Linde Kryotechnik, Pfungen",,,,,907244,47.5162008,8.6468441
Modane,,FR,,,"Modane, Lab. Souterrain",,,,,907247,45.201491,6.67292
Velka Bites,,CZ,,,"PBS, Velka Bites",,,,,907249,49.2886269,16.2258566
Isa Town,,BH,,,Bahrain U.,,,,,907269,26.1656051,50.5523828
Covilha,,PT,,,"Beira Interior U., Covilha",,,,,907270,40.2804158,-7.4922407
Gyeong-gi,,KR,,,Daejin U.,,,,,907277,37.4138,127.5183
Kowloon,,CN,,,"Hong Kong, Theology School",,,,,907280,35.86166,104.195397
Qatzrin,,IL,,,"MIGAL, Qatzrin",,,,,907288,31.046051,34.851612
Campina Grande,,BR,,,Paraiba State U.,,,,,907291,-7.2290752,-35.8808337
Lindennaundorf,,DE,,,"Soft AS, Lindennaundorf",,,,,907297,51.3355696,12.2457875
Lugansk,,UA,,,Lugansk U.,,,,,907309,48.574041,39.307815
Nalbari,,IN,,,Nalbari Coll.,,,,,907310,26.4446185,91.4410527
North Lakhimpur,,IN,,,North Lakhimpur Coll.,,,,,907311,27.2253189,94.1053307
Alipore,,IN,,,"India Meteorological Dept., Alipore",,,,,907314,22.5248472,88.3312187
Jinzhou,,CN,,,Jinzhou Teachers Coll.,,,,,907317,41.095685,121.126846
Malda,,IN,,,Malda Govt. Teachers Coll.,,,,,907318,25.1785773,88.2461183
Dalbridge,,ZA,,,"Natal U., Dalbridge",,,,,907319,-29.8675,31.00611
Vadodara,,IN,,,Baroda U.,,,,,907324,22.3071588,73.1812187
Hildesheim,,DE,,,"Blaupunktwerke, Hildesheim",,,,31312,907326,52.154778,9.9579652
Figueira da Foz,,PT,,,"Catolica Portuguesa U., Figueira da Foz",,,,,907328,40.1521398,-8.857583
Peshawar,,PK,,,"Islamia Coll., Peshawar",,,,,907332,34.0149748,71.5804899
Peshawar,,PK,,,Peshawar U.,,,,,907339,34.0149748,71.5804899
Pitesti,,RO,,,"Pitesti, Inst. Nucl. Power Reactors",,,,,907340,44.8564798,24.8691824
Offenbach,,DE,,,"Siemens, Offenbach",,,,63067,907346,50.0956362,8.7760843
Tam-Sui,,TW,,,"Taiwan, St. John's - St. Mary's Inst. Tech.",,,,,907349,25.1719805,121.4433706
Matera,,IT,,,"ASI-CGS, Matera",,,,,907355,40.666379,16.6043199
Cheonan,,KR,,,Dankook U.,,,,,907356,36.815129,127.1138939
Magdeburg,,DE,,,Magdeburg U.,,,,,907359,52.1205333,11.6276237
Oberschleissheim,,DE,,,"Oberschleissheim, Inst. Med. Info. Syst.",,,,,907363,48.2522461,11.559062
Quilmes,,AR,,,Quilmes U.,,,,,907365,-34.7206336,-58.2546051
Vantaa,,FI,,,"RV-Elektroniikka, Vantaa",,,,,907367,60.2933524,25.0377686
Salaspils,,LV,,,"Salaspils, Nucl. Res. Ctr.",,,,,907368,56.8564288,24.3522718
Heze,,CN,,,Heze Education Coll.,,,,,907375,35.23375,115.480656
Barquisimeto,,VE,,,Lisandro Alvarado U.,,,,,907383,10.0677719,-69.3473509
Cheju,,KR,,,Cheju Natl. U.,,,,,907392,33.4890113,126.4983023
Shiyan,,CN,,,Hubei Automotive Industries Inst.,,,,,907400,32.629398,110.798266
Ponta Grossa,,BR,,,Ponta Grossa State U.,,,,,907411,-25.0993621,-50.1584514
Kista,,SE,,,"Royal Inst. Tech., Kista",,,,,907414,59.4024341,17.9464824
Madrid Boadilla del Monte,,ES,,,San Pablo U.,,,,,907415,40.4122794,-3.8887699
Sohag,,EG,,,Sohag U.,,,,,907416,26.5590737,31.6956705
Kenitra,,MA,,,Ibn Tofail U.,,,,,907422,34.2540503,-6.5890166
Algiers,,DZ,,,"CNAAG, Algiers",,,,,907431,36.753768,3.0587561
Yavne,,IL,,,"El Mul Technologies, Yavne",,,,,907434,31.877958,34.739449
San Salvador,,SV,,,El Salvador U.,,,,,907440,13.6929403,-89.2181911
Blida,,DZ,,,Blida U.,,,,,907448,36.4798683,2.8005677
Hualien,,TW,,,"Taiwan, Natl. Dong Hwa U.",,,,,907456,23.9910732,121.6111949
Pinar del Rio,,CU,,,Pinar del Rio U.,,,,,907457,22.4133651,-83.6880257
Tralee,,IE,,,Tralee RTC,,,,,907466,52.2713096,-9.6999325
Liberec,,CZ,,,Liberec Tech. U.,,,,,907479,50.76628,15.0543387
Mangalia,,RO,,,Mangalia High Sch.,,,,,907487,43.8152436,28.5741496
Boumerdes,,DZ,,,Boumerdes U.,,,,,907489,36.7580109,3.4851867
Schwalbach,,DE,,,"Procter - Gamble, Schwalbach",,,,,907504,50.1541966,8.5288048
Kutahya,,TR,,,Dumlupinar U.,,,,,907510,39.4199547,29.985732
Hinjilicut,,IN,,,Hinjilicut Sci. Coll.,,,,,907511,19.4749452,84.7472259
Kandy,,LK,,,"Sri Lanka, Inst. Fundamental Stud.",,,,,907519,7.2905715,80.6337262
Bethlehem,,PS,,,"Bethlehem U., Palestine",,,,,907523,31.952162,35.233154
Acores,,PT,,,Acores U.,,,,,907524,37.7412488,-25.6755944
Tatranska Lomnica,,SK,,,"Tatranska Lomnica, Astron. Inst.",,,,,907525,49.1644992,20.2822798
Hanoi,,VN,,,"Hanoi, Inst. Math.",,,,,907526,21.0277644,105.8341598
Jahu,,BR,,,"Jahu, Fac. Tech.",,,,,907528,-22.30275,-48.5755491
Dubendorf,,CH,,,"EMPA, Dubendorf",,,,,907530,47.3971476,8.6180128
Arica,,CL,,,Tarapaca U.,,,,,907534,-18.4782534,-70.3125988
Cheju City,,KR,,,"Res. Inst. for Basic Sciences, Cheju City",,,,,907540,33.4996213,126.5311884
Presov,,SK,,,Presov U.,,,,,907541,49.0018324,21.2393119
Mangalagangotri,,IN,,,Mangalore U.,,,,,907544,12.8184026,74.920755
Malaga,,ES,,,Malaga U.,,,,,907545,36.7212737,-4.4213988
Iasi,,RO,,,"Gh. Asachi Tech. U., Iasi",,,,,907553,47.1584549,27.6014418
Gland,,CH,,,"Silicon Graphics, Switzerland",,,,,907554,46.4203001,6.2698809
Terni,,IT,,,"Terni, Astron. Observ.",,,,,907555,42.5636168,12.6426604
Antalya,,TR,,,Akdeniz U.,,,,,907562,36.8968908,30.7133233
Errachidia,,MA,,,Errachidia U.,,,,,907563,31.927236,-4.4284985
Edirne,,TR,,,"ICPAM, Edirne",,,,,907564,41.6771297,26.5557145
Yongin,,KR,,,Myong Ji U.,,,,,907567,37.2410864,127.1775537
Beasain,,ES,,,"INDAR, Beasain",,,,,907569,43.0457548,-2.2003055
Maintal,,DE,,,"PTR, Maintal",,,,,907571,50.1472058,8.8249691
Iasi,,RO,,,"Inst. Tech. Phys, Iasi",,,,,907574,47.1584549,27.6014418
Lucca,,IT,,,"GCTP Renaio, Lucca",,,,,907578,43.8376211,10.4950609
Liuzhou,,CN,,,Guangxi Inst. Tech.,,,,,907584,24.326038,109.42841
Sylhet,,BD,,,Shahjalal U. Sci. Tech.,,,,,907592,24.904539,91.8611011
Linkoeping,,SE,,,"IMC, Linkoeping",,,,,907594,58.410807,15.6213727
Rio Grande,,BR,,,"Fundacao U., Rio Grande",,,,,907599,-32.2998858,-52.4465474
Tezpur,,IN,,,Tezpur U.,,,,,907603,26.6528495,92.7925592
Gaza,,PS,,,"Islamic U., Gaza",,,,,907606,31.952162,35.233154
St. Genis-Pouilly,,FR,,,"Air Products-Thompson, St. Genis-Pouilly",,,,,907613,46.2437479,6.02513
Leon,,MX,,,"del Bajio U., Leon",,,,,907619,21.1250077,-101.6859605
Burgos,,ES,,,Burgos U.,,,,,907622,42.3439925,-3.696906
Gaborone,,BW,,,Botswana U.,,,,,907625,-24.6282079,25.9231471
Galway,,IE,,,Galway-Mayo Inst. of Tech.,,,,,907628,53.270668,-9.0567905
Brindisi,,IT,,,"Optel, Brindisi",,,,,907635,40.6327278,17.9417616
Gangtok,,IN,,,Manipal Inst. Tech.,,,,,907637,27.3389356,88.6065035
Barquisimeto,,VE,,,"UNEXPO, Barquisimeto",,,,,907645,10.0677719,-69.3473509
Vinh City,,VN,,,"Vinh U., Vinh City",,,,,907646,18.6795848,105.6813333
Cordoba,,ES,,,"Cordoba U., Spain",,,,,907653,37.8881751,-4.7793835
Bientina,,IT,,,"PROMEC, Bientina",,,,,907659,43.7216911,10.6534443
Charleroi,,BE,,,"SdM, Charleroi",,,,,907667,50.4108095,4.444643
Malmo,,SE,,,"Xicon AB, Malmo",,,,,907669,55.604981,13.003822
Bucaramanga,,CO,,,Santander Industrial U.,,,,,907675,7.119349,-73.1227416
Backnang,,DE,,,"AFT, Backnang",,,,,907678,48.9471455,9.4341813
Midnapur,,IN,,,"Raja N.L. Khan Coll., Midnapur",,,,,907684,22.4308892,87.3214908
Belo Horizonte,,BR,,,"PUC, Minas Gerais",,,,,907686,-19.9245018,-43.9352376
San Paulo,,BR,,,"Sao Paulo U., FFCLRP",,,,,907696,-23.5505199,-46.6333094
Vicosa,,BR,,,Vicosa Federal U.,,,,,907697,-20.7548697,-42.8785858
Santa Maria,,BR,,,"Santa Maria, Lab. Astrofisica Radioastronomia",,,,,907698,-29.68725,-53.8154499
Bloemfontein,,ZA,,,Free State U.,,,,,907703,-29.085214,26.1595761
Zhangjiajie,,CN,,,Wuling U.,,,,,907710,29.117096,110.479191
Santa Clara,,CU,,,"Havana, Central de Las Villas U.",,,,,907712,22.424398,-79.9416549
Grasse,,FR,,,"CERGA, France",,,,,907719,43.660153,6.926492
Angers,,FR,,,Angers U.,,,,,907720,47.478419,-0.563166
Caen CEDEX,,FR,,,Ciril-Lab. Mixte CEA-CNRS,,,,,907721,49.182863,-0.370679
Guadeloupe,,GP,,,"Antilles U., Math. Dept.",,,,,907727,16.265,-61.551
Eschborn,,DE,,,"Arthur Andersen GmbH, Eschborn",,,,,907728,50.1467469,8.5614555
Ambon,,ID,,,Pattimura U.,,,,,907741,-3.6553932,128.1907723
Birjand,,IR,,,"Birjand U., Iran",,,,,907742,32.8649039,59.2262472
Piombino,,IT,,,"CERIS, Piombino",,,,,907744,42.9256335,10.5258891
Cluj-Napoca,,RO,,,"Oncological Inst., Cluj-Napoca",,,,,907754,46.7712101,23.6236353
Crozet,,FR,,,"Bergoz, Crozet",,,,,907755,46.279461,6.014
Nis,,CS,,,Nis U.,,,,,907770,,
Antofagasta,,CL,,,Antofagasta U.,,,,,907784,-23.6509279,-70.3975022
Annaba,,DZ,,,Badji Mokhtar U.,,,,,907785,36.9264582,7.7525352
Lomas de Zamora,,AR,,,Lomas de Zamora U.,,,,,907788,-34.7611823,-58.4302476
Meknes,,MA,,,Moulay Ismail U.,,,,,907794,33.8730164,-5.5407299
Haugesund,,NL,,,Stord/Haugesund Coll.,,,,,907796,52.132633,5.291266
Entroncamento,,PT,,,Campus U.,,,,,907797,39.4611239,-8.478759
Kaunas,,LT,,,Vytautas Magnus U.,,,,,907799,54.8985207,23.9035965
Thohoyandou,,ZA,,,Venda U.,,,,,907801,-22.878541,30.4818446
Cadiz,,ES,,,Cadiz U.,,,,,907803,36.5270612,-6.2885962
Kayseri,,TR,,,Erciyes U.,,,,,907810,38.720489,35.482597
Itajuba,,BR,,,"Itajuba, LNA",,,,,907849,-22.422971,-45.4602511
Lavras,,BR,,,Lavras Federal U.,,,,,907850,-21.2659139,-45.0373171
Valenciennes,,FR,,,"Valenciennes U., ISTV",,,,,907863,50.357113,3.518332
Valencia,,VE,,,Carabobo U.,,,,,907868,10.1579312,-67.9972104
Mafraq,,JO,,,Al al-Bayt U.,,,,,907873,32.341673,36.2020028
Ramat-Gan,,IL,,,"Shenkar Coll., Ramat-Gan",,,,,907877,32.068424,34.824785
Cluj-Napoca,,RO,,,Babes-Bolyai U.,,,,,907880,46.7712101,23.6236353
Tralee,,IE,,,"Tralee, Inst. of Tech.",,,,,907886,52.2713096,-9.6999325
Shoumen,,BG,,,Shoumen U.,,,,,907894,43.2712398,26.9361286
Holzkirchen,,DE,,,"Transtechnik, Germany",,,,,907895,47.8810573,11.6997577
Hanoi,,VN,,,"Inst. Mat. Sci., Hamoi",,,,,907898,21.0277644,105.8341598
Velizy,,FR,,,"Versailles U., Velizy",,,,,907899,48.787899,2.190408
Tripoli,,LB,,,"Lebanese U., Tripoli",,,,,907903,34.4345947,35.8361633
La Palma,,ES,,,Isaac Newton Group,,,,,907908,28.7133828,-17.9057813
Alicante,,ES,,,Miguel Hernandez U.,,,,,907910,38.3459963,-0.4906855
Gazimagusa,,TR,,,Eastern Mediterranean U.,,,,,907912,38.963745,35.243322
Awka,,NG,,,Nnamdi Azikiwe U.,,,,,907919,6.2220043,7.0821162
Thanjavur,,IN,,,Shanmugha Eng. Coll.,,,,,907939,10.7869994,79.1378274
Tai Po,,CN,,,Hong Kong Inst. Educ.,,,,,907942,36.890855,118.308047
Ambala City,,IN,,,Shri Atmanand Jain Coll.,,,,,907947,30.3781788,76.7766974
Sao Leopoldo,,BR,,,"UNISINOS, Sao Leopoldo",,,,,907950,-29.7549941,-51.150283
Donaueschingen,,DE,,,Living Sys. AG,,,,,907971,47.9521523,8.4979461
Gavle,,SE,,,Gavle U.,,,,,907985,60.6748796,17.1412726
Sogndal,,NO,,,Sogn Fjordane Coll.,,,,,907995,61.2298344,7.100452
Serdang,,MY,,,Putra Malaysia U.,,,,,907996,3.021998,101.7055411
Cardoba,,AR,,,CONICOR,,,,,908017,-31.4200833,-64.1887761
Digapahandi,,IN,,,"Khemundi Coll., Digapahandi",,,,,908020,19.3777377,84.5667665
Canakkale,,TR,,,Canakkale Onsekiz Mart U.,,,,,908027,40.14672,26.408587
Galway,,IE,,,"Natl. U. of Ireland, Galway",,,,,908029,53.270668,-9.0567905
Portici,,IT,,,"ENEA, Portici",,,,,908044,40.819098,14.3413705
Damascus,,SY,,,HIAST,,,,,908053,33.5138073,36.2765279
Belgrade,,CS,,,"Astron. Observ., Belgrade",,,,,908054,,
Sibiu,,RO,,,Brukenthal Museum,,,,,908055,45.7983273,24.1255826
Almaty,,KZ,,,"IPT, Kazakstan",,,,,908062,43.2220146,76.8512485
Youngdong,,KR,,,Youngong U.,,,,,908072,36.195799,127.799512
Inchon,,KR,,,Inchon Natl. U.,,,,,908073,37.4562557,126.7052062
Naestved,,DK,,,Naestved Gymnasium og HF,,,,,908087,55.224613,11.759207
Trnava,,SK,,,Slovak Tech. U.,,,,,908096,48.3709108,17.5833218
Palos Fra,,ES,,,Huelva U.,,,,,908097,37.2288942,-6.8954258
Nigde,,TR,,,Nigde U.,,,,,908099,37.969774,34.676608
Harku,,EE,,,"Evotec BioSystems, Harku",,,,,908103,59.3864055,24.5770417
Papua,,PG,,,Papua New Guinea U.,,,,,908109,-6.314993,143.95555
Pylos,,GR,,,"NESTOR Inst., Pylos",,,,,908110,36.9130756,21.6963472
Quintana Roo,,MX,,,Quintana Roo U.,,,,,908123,19.1817393,-88.4791376
Kottayam,,IN,,,Mahatma Gandhi U.,,,,,908127,9.5915668,76.5221531
Zilina,,SK,,,Zilina U.,,,,,908132,49.2194498,18.7408001
Topi,,PK,,,GIK Inst. of Eng. Sci. Tech.,,,,,908137,34.065904,72.6358134
Antofagasta,,CL,,,Catolica del Norte U.,,,,,908143,-23.6509279,-70.3975022
Cachoeira Paulista,,BR,,,"CPTEC, Sao Paulo",,,,,908144,-22.6650996,-45.0116583
Or Yehuda,,IL,,,"ITL, Ltd.",,,,,908151,32.029748,34.856173
Fornaci de Barga,,IT,,,"Europa Metalli, Div. Superconduttori",,,,,908153,44.0486047,10.4702065
Las Palmas de Gran Canaria,,ES,,,Las Palmas U.,,,,,908160,28.1235459,-15.4362574
Ridderkerk,,NL,,,HMA Power Sys.,,,,,908162,51.8702526,4.6022335
Oberschleissheim,,DE,,,"Ketek, Oberschleissheim",,,,,908167,48.2522461,11.559062
Kerala,,IN,,,Sir Syed Coll.,,,,,908174,10.8505159,76.2710833
Kuopio,,FI,,,Kuopio U.,,,,,908177,62.89797,27.6781725
Bejaia,,DZ,Laboratoire de Physique Théorique,,Bejaia U.,Université Abderrahmane Mira,,,,908180,36.7508896,5.0567333
Almaty,,KZ,,,Alma Ata State U.,,,,,908181,43.2220146,76.8512485
San Martin,,AR,,,"CNEA, San Martin",,,,,908182,-40.1572103,-71.3524436
Pozzuolo di Lerici,,IT,,,"CNR, IOF",,,,,908183,44.0898288,9.8891654
Duque de Caxias,,BR,,,"Grande Rio U., Duque de Caxias",,,,,908185,-22.7862985,-43.3053106
Rustrel,,FR,,,"LSBB, Rustrel",,,,,908188,43.924532,5.484504
Tamil Nadu,,IN,,,Manonmaniam Sundaranar U.,,,,,908189,11.1271225,78.6568942
Villa Maria,,AR,,,Natl. Villa Maria U.,,,,,908192,-32.583333,-63.266667
Belo Horizonte,,BR,,,Minas Gerais U.,,,,,908193,-19.9245018,-43.9352376
Cuernavaca,,MX,,,"Centro Intl. Ciencias, Cuernavaca",,,,,908198,18.9242095,-99.2215659
Cuernavaca,,MX,,,"Cuernavaca U., Inst. Math.",,,,,908199,18.9242095,-99.2215659
Belfort,,FR,,,"IUT, Belfort",,,,,908208,47.639674,6.863849
Aktau,,KZ,,,Mangyshlak Atomic Energy Complex,,,,,908216,43.6410973,51.1985113
Senlis,,FR,,,"CETIM, Senlis",,,,,908218,49.205164,2.583212
Roskilde,,DK,,,"Roskilde U., IMFUFA",,,,,908220,55.64191,12.087845
Choongnam,,KR,,,Hanseo U.,,,,,908225,36.5184,126.8
Navarra,,ES,,,Navarra U.,,,,,908227,42.6953909,-1.6760691
Hudiksvall,,SE,,,"Ericsson, Hudiksvall",,,,,908233,61.7273909,17.107401
Eindhoven,,NL,,,"Plasma Optical Fibre, Eindhoven",,,,,908234,51.441642,5.4697225
Dalat,,VN,,,Dalat U.,,,,,908239,11.9404192,108.4583132
Chiayi,,TW,,,Natl. Chiayi U.,,,,,908248,23.4800751,120.4491113
Petit-Lancy,,CH,,,"CES, Petit-Lancy",,,,,908257,46.1923106,6.1155847
Tanneries,,FR,,,"EURISYS, Tanneries",,,,,908259,48.8743321,2.3264075
Koyang,,KR,,,Korea Hankuk Hangkong U.,,,,,908265,37.6583599,126.8320201
Bensheim,,DE,,,"Proxitronic, Bensheim",,,,,908267,49.6861354,8.6187296
Grasbrunn-Neukeferloh,,DE,,,"Silicon Graphics, Germany",,,,,908268,48.0964488,11.7641955
Joinville,,BR,,,"UDESC, CCT",,,,,908272,-26.3044084,-48.8463832
Hagen,,DE,,,"Hagen, Fachhochsch.",,,,,908274,51.3670777,7.4632841
Orebro,,SE,,,Orebro U.,,,,,908276,59.2752626,15.2134105
Lung-Tan,,TW,,,"CSIST, Taiwan",,,,,908277,22.4763965,120.6151354
Opole,,PL,,,Opole Tech. U.,,,,,908279,50.6751067,17.9212976
Yosu,,KR,,,Yosu Natl. U.,,,,,908285,34.7603737,127.6622221
Ansan,,KR,,,"Hanyang U., Ansan",,,,,908291,37.3218778,126.8308848
Vitoria da Conquista,,BR,,,Bahia Southwest State U.,,,,,908293,-14.8619237,-40.8445346
San Carlos de Bariloche,,AR,,,Pierre Auger Observ.,,,,,908295,-41.1334722,-71.3102778
Bergisch Gladbach,,DE,,,"ACCEL Instrum., Bergisch Gladbach",,,,,908296,50.9923091,7.1286213
Yehud,,IL,,,"Israel Aircraft Industries, Yehud",,,,,908308,32.030339,34.8870985
Hanau,,DE,,,"Heraeus, Hanau",,,,,908309,50.1264123,8.9283105
Nakhchivan,,AZ,,,Nakhchivan State U.,,,,,908313,39.3256814,45.4912647
Danrpur,,IN,,,"J.K.S. High School, Danrpur",,,,,908314,22.9188127,88.1992421
Persiceto,,IT,,,Persiceto Observ.,,,,,908316,44.6405433,11.1893053
Kuosheng,,TW,,,Kuosheng Nucl. Power Station,,,,,908319,25.2026999,121.6625827
Bucaramango,,CO,,,"Santander U., Bucaramanga",,,,,908327,7.119349,-73.1227416
Gaza,,PS,,,"Al-Azhar U., Gaza",,,,,908328,31.952162,35.233154
Arak,,IR,,,Arak U.,,,,,908336,34.0953553,49.7013486
Bursa,,TR,,,Uludag U.,,,,,908339,40.1885281,29.0609636
Baden-Baden,,DE,,,"Goller Verlag, Baden-Baden",,,,,908344,48.76564,8.2285242
Herzelia,,IL,,,"Motorola Semiconductor, Herzelia",,,,,908347,32.162413,34.844675
St. Sulpice,,CH,,,"MEAD Microelectronics, St. Sulpice",,,,,908350,46.510114,6.5581951
Olsztyn,,PL,,,Warmia Mazury U.,,,,,908366,53.778422,20.4801193
Khulna,,BD,,,"Bangladesh Inst. Tech., Khulna",,,,,908376,22.845641,89.5403279
Tamluk,,IN,,,Tamralipta Coll.,,,,,908378,22.2787843,87.9187711
Solkan,,SI,,,"Instrumentation Tech., Solkan",,,,,908382,45.9678392,13.6455618
Baden,,CH,,,"Natl. Instruments, Baden",,,,,908383,47.47288,8.30809
Bucharst,,RO,,,"Inst. Archaeology, Bucharest",,,,,908388,44.4267674,26.1025384
Lefkosa,,TR,,,Cyprus Intl. U.,,,,,908391,38.963745,35.243322
Kampala,,UG,,,Makerere U.,,,,,908393,0.3475964,32.5825197
Kwangju,,KR,,,Honam U.,,,,,908394,35.1595454,126.8526012
Zielona Gora,,PL,,,Zielonogorski U.,,,,,908401,51.9356214,15.5061862
Malmo,,SE,,,Malmo U.,,,,,908402,55.604981,13.003822
Rampurhat,,IN,,,Rampurhat Coll.,,,,,908408,24.1813784,87.7812524
Semnan,,IR,,,Semnan U.,,,,,908410,35.578797,53.3798108
Tafresh,,IR,,,Tafresh U.,,,,,908411,34.6980734,50.0136323
Sai Wan Ho,,CN,,,Sai Wan Ho Health Ctr.,,,,,908414,35.86166,104.195397
Havana,,CU,,,"Havana, ISCTN",,,,,908418,23.1135925,-82.3665956
Kyungkido,,KR,,,Hwayoong Laser,,,,,908420,37.4138,127.5183
Cergy-Pontoise,,FR,,,"Cergy-Pontoise U., LPTM",,,,,908423,49.03201,2.080691
Allensbach,,DE,,,"Novotech, Allensbach",,,,,908435,47.7171871,9.0663457
Sundsvall,,SE,,,"Mid Sweden U., Sundsvall",,,,,908440,62.390811,17.306927
Sundsvall,,SE,,,"REGAM, Sundsvall",,,,,908441,62.390811,17.306927
Dnepropetrovsk,,UA,,,"Dnepropetrovsk, State Mining U.",,,,,908443,48.464717,35.046183
Taitung,,TW,,,Natl. Taitong Teach. Coll.,,,,,908448,22.7546009,121.1137544
Hanoi,,VN,,,"INST, Hanoi",,,,,908449,21.0277644,105.8341598
Bolu,,TR,,,Abant Izzet Baysal U.,,,,,908452,40.5759766,31.5788086
Hagenberg,,AT,,,"Hagenberg, FSSE",,,,,908460,48.3669367,14.5172742
Mahamanapuri,,IN,,,"Inst. Natl. Phil., India",,,,,908468,25.2677643,82.9743495
Ourense,,ES,,,Vigo U.,,,,,908471,42.3357829,-7.8639314
Dhekelia Air Force Base,,GR,,,Hellenic Air Force Acad.,,,,,908477,39.074208,21.824312
Gori,,GE,,,Tskhinvali State U.,,,,,908496,41.9854144,44.108411
Crato,,BR,,,"Cariri Reg. U., Crato",,,,,908497,-7.2299572,-39.4122984
Koper,,SI,,,"Primorska Inst., Slovenia",,,,,908511,45.548059,13.7301877
Vaxjo,,SE,,,Vaxjo U.,,,,,908512,56.8790044,14.8058522
Pereira,,CO,,,Pereira Tech. U.,,,,,908531,4.8087174,-75.690601
Genis-Pouilly,,FR,,,"Soteb Natl. Elektro, France",,,,,908534,46.2437479,6.02513
Blagoevrad,,BG,,,"South West U., Blagoevgrad",,,,,908536,42.0208569,23.0943385
Zarqa,,JO,,,"Hashemite U., Zarqa",,,,,908560,32.0608187,36.0941795
Sanandaj,,IR,,,Kurdistan U.,,,,,908575,35.3218748,46.9861647
Curitiba,,BR,,,"CEFET, Curitiba",,,,,908597,-25.4289541,-49.267137
Pontfaverger,,FR,,,CEA PEM,,,,,908599,49.298141,4.317746
Havana,,CU,,,"Havana, CEADEN",,,,,908601,23.1135925,-82.3665956
Assam,,IN,,,Pandu Coll.,,,,,908604,26.2006043,92.9375739
Bahia,,BR,,,"Santa Cruz U., DCET",,,,,908607,-12.579738,-41.7007272
Hooghly,,IN,,,Netaji Mahavidyalaya Coll.,,,,,908609,22.896256,88.2461183
St. Genis Pouilly,,FR,,,"Bergoz Instrument., St. Genis Pouilly",,,,,908612,46.2437479,6.02513
Rzeszow,,PL,,,Rzeszow U. Tech.,,,,,908613,50.0411867,21.9991196
Tarsus,,TR,,,Tarsus American Coll.,,,,,908615,36.9165612,34.8952102
Aarau,,CH,,,Leica Camera AG,,,,,908618,47.390434,8.0457015
Nadia,,IN,,,Nabadwip Vidyasagar Coll.,,,,,908620,23.4709656,88.556531
Le Locle,,CH,,,DIXI Group,,,,,908622,47.0577195,6.7487354
Bergheim,,DE,,,"Stollenwerk Magendanz, Bergheim",,,,,908626,50.9451945,6.6555022
Ghazipur,,IN,,,Hindu Post-Graduate Coll.,,,,,908634,25.5840419,83.5770202
Amaroussio,,GR,,,"Siemens, Amaroussio",,,,,908638,38.0549562,23.807655
Friedrichshafen,,DE,,,"Astrium GmbH, Friedrichshafen",,,,,908639,47.6617648,9.4800113
Danderyd,,SE,,,"XCounter, Danderyd",,,,,908641,59.4079049,18.019075
Itanagar,,IN,,,Arunachal U.,,,,,908645,20.593684,78.96288
Blagoevgrad,,BG,,,"American U., Bulgaria",,,,,908655,42.0208569,23.0943385
Bishkek,,KG,,,Kyrgyz-Russian Slavic U.,,,,,908659,42.8746212,74.5697617
Randburg,,ZA,,,St. Stithians Coll.,,,,,908661,-26.1438399,27.9951862
Damascus,,SY,,,"Atomic Energy Commission, Damascus",,,,,908664,33.5138073,36.2765279
Sorocaba,,BR,,,"FACENS, Sorocaba",,,,,908665,-23.5015338,-47.4525944
Kristianstad,,SE,,,Kristianstad U.,,,,,908673,56.0293936,14.1566778
Fuxin City,,CN,,,Liaoning Tech. U.,,,,,908679,42.021619,121.670324
Samchok,,KR,,,Samchok Natl. U.,,,,,908684,37.4498683,129.1652059
Gazipur,,BD,,,"Bangladesh Open U., Gazipur",,,,,908686,24.0958171,90.4125181
Sgonico,,IT,,,"OGS, Sgonico",,,,,908694,45.7367337,13.7490015
Alcala de Henares,,ES,,,"OAN, Alcala de Henares",,,,,908705,40.4819791,-3.3635421
Tautenburg,,DE,,,"TLS, Tautenburg",,,,,908706,50.9910636,11.7158451
Vannes,,FR,,,Bretagne U.,,,,,908712,47.658236,-2.760847
Villetaneuse,,FR,,,"Paris U., Inst. Galilee",,,,,908738,48.963476,2.347354
Tel-Aviv,,IL,,,Tel Aviv Yaffo Academic Coll.,,,,,908744,32.0852999,34.7817676
Bialystok,,PL,,,"Bialystok U., Inst. Math.",,,,,908751,53.1324886,23.1688403
Trnava,,SK,,,Saints Cyril Methodius U.,,,,,908755,48.3709108,17.5833218
Bishnek,,KG,,,Inst. Phys. of Natl. Acad. Sci.,,,,,908756,42.8746212,74.5697617
Cartagena,,ES,,,Cartagena Politecnica U.,,,,,908763,37.6256827,-0.9965839
Burjassot,,ES,,,"Valencia U., Observ.",,,,,908764,39.5096699,-0.4135963
Toucheng,,TW,,,Lan Yang Inst. Tech.,,,,,908765,24.8576121,121.8234687
Hanoi,,VN,,,Vietnam Natl. U.,,,,,908766,21.0277644,105.8341598
Verrieres le Buisson,,FR,,,"Service d'Aeronomie, Verrieres le Buisson",,,,,908769,48.746318,2.266838
Tarragona,,ES,,,Rovira i Virgili U.,,,,,908772,41.1188827,1.2444909
Mascara,,DZ,,,Mascara U.,,,,,908773,35.3974554,0.1388446
